醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註
5901091624,健康美藥局,02-25976707,台北市大同區民族西路165號,台北市大同區至聖里29鄰民族西路165號,25.068722,121.515522,
5901091688,宏泰藥師藥局,02-25957025,台北市大同區酒泉街131號,台北市大同區保安里1鄰酒泉街131號,25.072131,121.514477,
5901091759,儷安藥局,02-25578033,台北市大同區錦西街53巷16號,台北市大同區民權里15鄰錦西街53巷16號,25.060653,121.515832,
5901091820,富康藥局,02-25537782,台北市大同區延平北路2段126號,台北市大同區大有里4鄰延平北路二段126號,25.057334,121.511459,
5901091839,春鄰藥局,02-25492000,台北市大同區長安西路35號,台北市大同區建泰里1鄰長安西路35號,25.05036,121.519732,
5901091857,佳禾藥局,02-25953806,台北市大同區大龍街262號,台北市大同區至聖里26鄰大龍街262號,25.070609,121.515833,
5901091884,躍獅雙蓮藥局,02-25537551,台北市大同區涼州街4號,台北市大同區民權里10鄰涼州街4號,25.060776,121.514678,
5901091973,延平新聖安藥局,02-25923399,台北市大同區延平北路3段35號,台北市大同區隆和里10鄰延平北路三段35號,25.064747,121.511201,
5901091991,德芳藥局,02-25576869,台北市大同區民生西路91號,台北市大同區雙連里13鄰民生西路91號,25.057618,121.519369,
5901092014,旭豐藥局,02-25853880,台北市大同區昌吉街96號,台北市大同區蓬萊里16鄰昌吉街96號,25.065824,121.515121,
5901092041,酒泉春天藥局,02-25977932,台北市大同區酒泉街94號、94號2樓,台北市大同區至聖里21鄰酒泉街94號,25.071934,121.514555,
5901092050,中興聯合藥局,02-25502952,台北市大同區鄭州路127號（實際營業地址：1樓）,台北市大同區玉泉里9鄰鄭州路127號,25.050354,121.510788,
5901092069,躍獅遠東藥局,02-25594835,台北市大同區南京西路374號（實際營業地址：1樓）,台北市大同區永樂里9鄰南京西路374號,25.053696,121.510636,
5901092078,大同民生藥局,02-25558886,台北市大同區民生西路128，130號,台北市大同區永樂里20鄰民生西路432號,25.056756,121.508478,
5901100057,百源堂大藥局,02-25364362,台北市中山區長安東路2段47－5號,台北市中山區興亞里13鄰長安東路二段47之5號,25.048572,121.532247,實際時間依個人情況而訂需以電話查詢
5901100066,名祥藥局,02-25036265,台北市中山區龍江路166號,台北市中山區朱馥里21鄰龍江路166號,25.055049,121.540284,
5901100155,大信藥局,02-25719080,台北市中山區林森北路159巷6號,台北市中山區正義里15鄰林森北路159巷6號,25.051699,121.525542,
5901100244,定好大藥局,02-25946788,台北市中山區農安街125巷34號,台北市中山區新庄里8鄰農安街125巷34號,25.065972,121.529758,
5901100333,明美藥局,02-25365419,台北市中山區長春路69號,台北市中山區中山里26鄰長春路69號,25.055022,121.526587,
5901100342,順泰藥局,02-25038916,台北市中山區錦州街266號,台北市中山區松江里5鄰錦州街266號,25.060253,121.53475,
5901100422,滿順藥局,02-25075283,台北市中山區伊通街54號1樓,台北市中山區朱園里8鄰伊通街54號,25.051448,121.534655,春節期間看診時段請電洽
5901100431,長生藥局,02-25816210,台北市中山區松江路362巷55號1樓,台北市中山區新生里2鄰松江路362巷55號,25.062067,121.531314,
5901100440,優豐藥局,02-25602565,台北市中山區民生東路1段32號,台北市中山區中山里11鄰民生東路一段32號,25.057935,121.524223,
5901100495,能康藥局,02-25429426,台北市中山區長春路46號,台北市中山區康樂里7鄰長春路46號,25.054818,121.525629,
5901100628,貢玄藥局,02-25637847,台北市中山區錦州街207號,台北市中山區新生里11鄰錦州街207號,25.060394,121.531963,
5901100664,阿里藥局,02-25020638,台北市中山區錦州街251號,台北市中山區松江里5鄰錦州街251號,25.060393,121.534194,
5901100717,榮昌藥局,02-25964593,台北市中山區雙城街17－3號,台北市中山區恆安里11鄰雙城街17之3號,25.064631,121.524415,
5901100735,華友藥局,02-25007159,台北市中山區龍江路356巷27號－1,台北市中山區行仁里15鄰龍江路356巷27號,25.066076,121.539862,
5901100771,良佑藥局,02-25916402,台北市中山區撫順街6－2號1樓,台北市中山區集英里20鄰撫順街6之2號,25.063669,121.521567,
5901100799,立大藥局,02-25313844,台北市中山區吉林路144巷14號,台北市中山區中原里10鄰吉林路144巷14號,25.055984,121.529578,
5901100959,武璋大藥局,02-25072026,台北市中山區伊通街97號之2,台北市中山區中央里9鄰伊通街97之2號,25.053175,121.534894,
5901101072,長青藥局,02-25053160,台北市中山區興安街55號1樓,台北市中山區朱馥里27鄰興安街55號,25.056207,121.541887,
5901101161,晏晟藥局,02-25851445,台北市中山區林森北路625號,台北市中山區圓山里2鄰林森北路625號,25.067034,121.525859,
5901101205,大直藥局,02-25320522,台北市中山區北安路617號1樓,台北市中山區大直里18鄰北安路617號,25.082728,121.548838,早上9點至晚上11點，農曆年節白天照常執業
5901101250,美日藥局,02-25631662,台北市中山區天津街66號1樓,台北市中山區正得里9鄰天津街66號,25.051364,121.523274,春節停止服務{1/24至1/29}止共6天
5901101278,人人藥局,02-25630789,台北市中山區吉林路267號1樓,台北市中山區新生里2鄰吉林路267號,25.06209,121.530398,
5901101321,文德藥局,02-25181178,台北市中山區龍江路356巷19號1樓,台北市中山區行仁里15鄰龍江路356巷19號,25.066075,121.540088,
5901101509,永直藥局,02-85098059,台北市中山區北安路595巷2弄6號,台北市中山區大直里25鄰北安路595巷2弄6號,25.081926,121.548295,
5901101536,展佑藥局,02-25232803,台北市中山區長春路146－1號,台北市中山區中吉里8鄰長春路146之1號,25.054728,121.531711,
5901101607,蓁榛健康生活藥局,02-25099333,台北市中山區合江街100－2號1樓,台北市中山區江山里2鄰合江街100之2號,25.058454,121.53911,
5901101625,中崙藥局,02-27114971,台北市中山區八德路2段307號,台北市中山區朱崙里16鄰八德路二段307號,25.047362,121.542608,
5901101652,祥泰藥局,02-25313097,台北市中山區林森北路136號,台北市中山區正得里16鄰林森北路136號,25.051419,121.525087,
5901101796,得康藥局,02-25814889,台北市中山區林森北路405號,台北市中山區聚盛里17鄰林森北路405號,25.059432,121.525682,
5901101910,嘉恩藥局,02-25181418,台北市中山區錦州街321號,台北市中山區江寧里2鄰錦州街321號,25.060326,121.538508,
5901101929,樂活苑藥局,02-25323296,台北市中山區北安路546號1樓,台北市中山區永安里9鄰北安路546號,25.08014,121.547952,
5901101992,大愛藥師藥局,02-25424723,台北市中山區吉林路255號1樓,台北市中山區新生里12鄰吉林路255號,25.061647,121.530392,上午11時30分到晚上9點
5901102015,久大藥局,02-25111594,台北市中山區林森北路480號,台北市中山區聚葉里14鄰林森北路480號,25.061269,121.525478,
5901102060,專心藥局,02-25155847,台北市中山區伊通街112－2號,台北市中山區中央里4鄰伊通街112之2號,25.054258,121.534725,早上11點半營業*(星期1-5)
5901102408,康林藥局,02-25171867,台北市中山區興安街105號,台北市中山區龍洲里11鄰興安街105號,25.056166,121.54377,
5901102417,民生興安藥局,02-25018310,台北市中山區民生東路3段90－1號,台北市中山區龍洲里18鄰民生東路三段90之1號,25.057459,121.543538,
5901102444,啟美藥師藥局,02-25178032,台北市中山區錦州街282號,台北市中山區松江里15鄰錦州街282號,25.060239,121.535237,
5901102515,華康藥局,02-25211772,台北市中山區民生西路3巷2之1號,台北市中山區集英里1鄰民生西路3巷2之1號,25.058248,121.521673,
5901102560,龍江藥局,02-25023724,台北市中山區龍江路356巷14號,台北市中山區行仁里13鄰龍江路356巷14號,25.065913,121.540294,
5901102579,晴光藥局,02-25951393,台北市中山區農安街23之2號,台北市中山區晴光里8鄰農安街23之2號,25.065007,121.52454,
5901102597,德惠藥局,02-25971131,台北市中山區德惠街122號,台北市中山區新庄里10鄰德惠街122號,25.066522,121.530042,
5901102631,金生藥局,02-87729808,台北市中山區長安東路2段167－1號,台北市中山區力行里4鄰長安東路二段167之1號,25.048426,121.54068,國定假日(星期六)營業到PM6點
5901102677,興康源藥局,02-25311248,台北市中山區中山北路1段140巷8號,台北市中山區民安里9鄰中山北路一段140巷8號,25.051434,121.521402,
5901102686,富宥康藥局,02-25325277,臺北市中山區北安路608巷5弄22號,台北市中山區成功里7鄰北安路608巷5弄22號,25.082629,121.549627,
5901102748,淮濟藥師藥局,02-85098636,台北市中山區北安路570號〈實際營業地址：1樓及地下1樓〉,台北市中山區永安里10鄰北安路570號,25.080822,121.548558,
5901102828,逸帆藥局,02-25222323,台北市中山區錦州街189號,台北市中山區新生里11鄰錦州街189號,25.060417,121.531244,
5901102837,正傑健保藥局,02-27310181,台北市中山區長安東路2段181號,台北市中山區力行里1鄰長安東路二段181號,25.048385,121.542569,
5901103334,大直小太陽藥局,02-85093208,台北市中山區北安路607之1號,台北市中山區大直里18鄰北安路607之1號,25.08241,121.548762,
5901103343,王中興藥局,02-25034281,台北市中山區龍江路273號,台北市中山區江山里20鄰龍江路273號,25.059556,121.540826,
5901103352,美康正康藥局,02-25323077,台北市中山區北安路616之1號、618號2樓之1,台北市中山區成功里2鄰北安路616之1號,25.082426,121.549052,
5901103405,大直永安藥局,02-25332125,台北市中山區北安路567之2號,台北市中山區大直里27鄰北安路567之2號,25.080728,121.548172,
5901103414,元宏藥局,02-25339728,台北市中山區北安路458巷41弄49號,台北市中山區永安里7鄰北安路458巷41弄49號,25.079401,121.546458,晚間由16:30營業至21:30
5901103423,農安藥局,02-25959293,台北市中山區農安街18之1號,台北市中山區恆安里11鄰農安街18之1號,25.064832,121.524773,國定假日執行調劑業務
5901103450,東東藥局,02-25031730,台北市中山區長春路257之2號,台北市中山區朱馥里22鄰長春路257之2號,25.054769,121.540788,國定假日仍執行調劑業務
5901103469,聖晨藥局,02-25960359,台北市中山區農安街140號,台北市中山區新福里1鄰農安街140號,25.064712,121.532165,國定假日不執行調劑業務
5901103487,錦州春天生活藥局,02-25213586,台北市中山區錦州街213號、213號2樓,台北市中山區新生里11鄰錦州街213號,25.060392,121.532103,國定假日仍執行調劑業務
5901103496,杏一龍錦藥局,02-25174618,台北市中山區龍江路264號,台北市中山區江山里16鄰龍江路264號,25.060105,121.54064,國定假日亦值行調劑業務
5901103512,大樹龍江藥局,02-25035666,台北市中山區龍江路242號,台北市中山區江山里11鄰龍江路242號,25.058885,121.540612,國定假日仍執行調劑業務
5901103521,中華藥局,02-25997888,台北市中山區農安街45之1號,台北市中山區晴光里7鄰農安街45之1號,25.064982,121.526678,
5901103530,農安盛康藥局,02-25038205,台北市中山區農安街267號,台北市中山區行政里6鄰農安街267號,25.064765,121.535809,國定假日仍執行調劑業務
5901103549,康廷藥局,02-25335890,台北市中山區北安路611號,台北市中山區大直里18鄰北安路611號,25.082531,121.54879,國定假日仍執行調劑業務
5901103558,佳頤中西藥局,02-25641479,台北市中山區長春路147之1號,台北市中山區中吉里10鄰長春路147之1號,25.054952,121.532346,國定假日仍執行調劑業務
5901103576,康銓藥局,02-25039393,台北市中山區農安街174號,台北市中山區行政里7鄰農安街174號,25.064568,121.534641,國定假日仍執行調劑業務
5901103585,禾全藥局,02-25165721,台北市中山區龍江路332號,台北市中山區行仁里7鄰龍江路332號,25.065323,121.540871,國定假日仍執行調劑業務
5901110080,葛蘭素藥局,02-27997824,台北市內湖區內湖路2段103巷128號1樓,台北市內湖區湖濱里4鄰內湖路二段103巷128號,25.084524,121.580821,
5901110133,泰成藥局,02-27921231,台北市內湖區內湖路3段135號1樓,台北市內湖區金龍里19鄰內湖路三段135號,25.086853,121.589851,
5901110268,赫得藥局,02-26328642,台北市內湖區康樂街72巷17弄4號1Ｆ,台北市內湖區東湖里11鄰康樂街72巷17弄4號,25.069756,121.617838,
5901110302,富盛藥局,02-27908667,台北市內湖區成功路4段61巷25弄12號1樓,台北市內湖區紫星里14鄰成功路四段61巷25弄12號,25.080375,121.592635,
5901110311,永安藥局,02-26586658,台北市內湖區文德路210巷30弄48號,台北市內湖區紫陽里21鄰文德路210巷30弄48號,25.077228,121.585191,
5901110339,富山藥局,02-27996446,台北市內湖區麗山街364巷2號1樓,台北市內湖區麗山里6鄰麗山街364巷2號,25.08168,121.572833,
5901110393,明湖藥局,02-26313515,台北市內湖區東湖路7巷27號1Ｆ,台北市內湖區安湖里2鄰東湖路7巷27號,25.069705,121.612468,
5901110446,清白藥局,02-26305743,台北市內湖區東湖路108號,台北市內湖區五分里8鄰東湖路108號,25.068277,121.615674,
5901110624,宏光藥局,02-27919068,台北市內湖區成功路2段221號1樓,台北市內湖區寶湖里12鄰成功路二段221號,25.067378,121.590855,
